Data,10,record,timestamp,"1024874958",s,distance,"7890.18",m,accumulated_power,"145927",watts,altitude,"1646.1999999999998",m,speed,"4.833",m/s,power,"178",watts,enhanced_respiration_rate,"34.13",Breaths/min,heart_rate,"111",bpm,cadence,"94",rpm,temperature,"25",C,left_right_balance,"172",,fractional_cadence,"0.0",rpm,left_pco,"-5",mm,right_pco,"0",mm,left_power_phase,"355.7812555590821|213.7500033398438",degrees,left_power_phase_peak,"64.68750101074221|109.68750171386722",degrees,right_power_phase,"8.43750013183594|217.96875340576176",degrees,right_power_phase_peak,"68.90625107666017|120.93750188964847",degrees,unknown,"95",,unknown,"95",,enhanced_altitude,"1646.1999999999998",m,enhanced_speed,"4.833",m/s,
Data,10,record,timestamp,"1024874959",s,distance,"7895.14",m,accumulated_power,"146082",watts,altitude,"1646.4",m,speed,"4.852",m/s,power,"155",watts,enhanced_respiration_rate,"34.13",Breaths/min,heart_rate,"112",bpm,cadence,"90",rpm,temperature,"26",C,left_right_balance,"171",,fractional_cadence,"0.0",rpm,left_pco,"-2",mm,right_pco,"2",mm,left_power_phase,"355.7812555590821|213.7500033398438",degrees,left_power_phase_peak,"64.68750101074221|109.68750171386722",degrees,right_power_phase,"8.43750013183594|217.96875340576176",degrees,right_power_phase_peak,"68.90625107666017|120.93750188964847",degrees,unknown,"95",,unknown,"95",,enhanced_altitude,"1646.4",m,enhanced_speed,"4.852",m/s,
Data,10,record,timestamp,"1024874960",s,distance,"7900.24",m,accumulated_power,"146301",watts,altitude,"1646.6",m,speed,"4.88",m/s,power,"219",watts,enhanced_respiration_rate,"34.13",Breaths/min,heart_rate,"112",bpm,cadence,"96",rpm,temperature,"26",C,left_right_balance,"174",,fractional_cadence,"0.0",rpm,left_pco,"-2",mm,right_pco,"2",mm,left_power_phase,"341.71875533935554|217.96875340576176",degrees,left_power_phase_peak,"67.50000105468752|120.93750188964847",degrees,right_power_phase,"11.250000175781253|213.7500033398438",degrees,right_power_phase_peak,"66.09375103271486|122.34375191162113",degrees,unknown,"95",,unknown,"95",,enhanced_altitude,"1646.6",m,enhanced_speed,"4.88",m/s,
Data,10,record,timestamp,"1024874961",s,distance,"7905.36",m,accumulated_power,"146475",watts,altitude,"1646.6",m,speed,"4.899",m/s,power,"174",watts,enhanced_respiration_rate,"34.17",Breaths/min,heart_rate,"112",bpm,cadence,"97",rpm,temperature,"25",C,left_right_balance,"183",,fractional_cadence,"0.0",rpm,left_pco,"-7",mm,right_pco,"-3",mm,left_power_phase,"0.0|223.5937534936524",degrees,left_power_phase_peak,"66.09375103271486|113.90625177978518",degrees,right_power_phase,"4.21875006591797|230.6250036035157",degrees,right_power_phase_peak,"66.09375103271486|125.15625195556643",degrees,unknown,"95",,unknown,"95",,enhanced_altitude,"1646.6",m,enhanced_speed,"4.899",m/s,
Data,10,record,timestamp,"1024874962",s,distance,"7910.38",m,accumulated_power,"146547",watts,altitude,"1646.8000000000002",m,speed,"4.899",m/s,power,"72",watts,enhanced_respiration_rate,"34.17",Breaths/min,heart_rate,"112",bpm,cadence,"93",rpm,temperature,"25",C,left_right_balance,"173",,fractional_cadence,"0.0",rpm,left_pco,"-2",mm,right_pco,"0",mm,left_power_phase,"8.43750013183594|202.50000316406255",degrees,left_power_phase_peak,"77.34375120849612|119.5312518676758",degrees,right_power_phase,"5.625000087890626|225.00000351562505",degrees,right_power_phase_peak,"64.68750101074221|120.93750188964847",degrees,unknown,"95",,unknown,"95",,enhanced_altitude,"1646.8000000000002",m,enhanced_speed,"4.899",m/s,
Data,10,record,timestamp,"1024874963",s,distance,"7915.34",m,accumulated_power,"146698",watts,altitude,"1647.0",m,speed,"4.917",m/s,power,"151",watts,enhanced_respiration_rate,"34.17",Breaths/min,heart_rate,"112",bpm,cadence,"93",rpm,temperature,"26",C,left_right_balance,"176",,fractional_cadence,"0.0",rpm,left_pco,"-6",mm,right_pco,"3",mm,left_power_phase,"19.687500307617192|209.53125327392584",degrees,left_power_phase_peak,"81.56250127441409|115.31250180175785",degrees,right_power_phase,"5.625000087890626|225.00000351562505",degrees,right_power_phase_peak,"64.68750101074221|120.93750188964847",degrees,unknown,"95",,unknown,"95",,enhanced_altitude,"1647.0",m,enhanced_speed,"4.917",m/s,
Data,10,record,timestamp,"1024874964",s,distance,"7920.31",m,accumulated_power,"146864",watts,altitude,"1647.0",m,speed,"4.927",m/s,power,"166",watts,enhanced_respiration_rate,"34.17",Breaths/min,heart_rate,"112",bpm,cadence,"93",rpm,temperature,"26",C,left_right_balance,"176",,fractional_cadence,"0.0",rpm,left_pco,"-7",mm,right_pco,"1",mm,left_power_phase,"19.687500307617192|209.53125327392584",degrees,left_power_phase_peak,"81.56250127441409|115.31250180175785",degrees,right_power_phase,"5.625000087890626|225.00000351562505",degrees,right_power_phase_peak,"64.68750101074221|120.93750188964847",degrees,unknown,"95",,unknown,"95",,enhanced_altitude,"1647.0",m,enhanced_speed,"4.927",m/s,
Data,10,record,timestamp,"1024874965",s,distance,"7925.3",m,accumulated_power,"147042",watts,altitude,"1647.1999999999998",m,speed,"4.936",m/s,power,"178",watts,enhanced_respiration_rate,"34.17",Breaths/min,heart_rate,"113",bpm,cadence,"93",rpm,temperature,"25",C,left_right_balance,"174",,fractional_cadence,"0.0",rpm,left_pco,"-10",mm,right_pco,"0",mm,left_power_phase,"357.1875055810548|230.6250036035157",degrees,left_power_phase_peak,"73.12500114257814|125.15625195556643",degrees,right_power_phase,"11.250000175781253|230.6250036035157",degrees,right_power_phase_peak,"71.71875112060549|127.96875199951175",degrees,unknown,"95",,unknown,"95",,enhanced_altitude,"1647.1999999999998",m,enhanced_speed,"4.936",m/s,
Data,10,record,timestamp,"1024874966",s,distance,"7930.28",m,accumulated_power,"147240",watts,altitude,"1647.4",m,speed,"4.955",m/s,power,"198",watts,enhanced_respiration_rate,"34.59",Breaths/min,heart_rate,"113",bpm,cadence,"93",rpm,temperature,"26",C,left_right_balance,"172",,fractional_cadence,"0.0",rpm,left_pco,"-7",mm,right_pco,"-4",mm,left_power_phase,"357.1875055810548|230.6250036035157",degrees,left_power_phase_peak,"73.12500114257814|125.15625195556643",degrees,right_power_phase,"11.250000175781253|230.6250036035157",degrees,right_power_phase_peak,"71.71875112060549|127.96875199951175",degrees,unknown,"95",,unknown,"95",,enhanced_altitude,"1647.4",m,enhanced_speed,"4.955",m/s,
Data,10,record,timestamp,"1024874967",s,distance,"7935.27",m,accumulated_power,"147440",watts,altitude,"1647.4",m,speed,"4.964",m/s,power,"200",watts,enhanced_respiration_rate,"34.59",Breaths/min,heart_rate,"114",bpm,cadence,"93",rpm,temperature,"25",C,left_right_balance,"172",,fractional_cadence,"0.0",rpm,left_pco,"-4",mm,right_pco,"2",mm,left_power_phase,"357.1875055810548|230.6250036035157",degrees,left_power_phase_peak,"73.12500114257814|125.15625195556643",degrees,right_power_phase,"354.3750055371095|239.0625037353516",degrees,right_power_phase_peak,"60.46875094482424|126.5625019775391",degrees,unknown,"95",,unknown,"95",,enhanced_altitude,"1647.4",m,enhanced_speed,"4.964",m/s,
Data,10,record,timestamp,"1024874968",s,distance,"7940.26",m,accumulated_power,"147440",watts,altitude,"1647.6",m,speed,"4.964",m/s,power,"163",watts,enhanced_respiration_rate,"34.59",Breaths/min,heart_rate,"113",bpm,cadence,"93",rpm,temperature,"26",C,left_right_balance,"174",,fractional_cadence,"0.0",rpm,left_pco,"-4",mm,right_pco,"2",mm,left_power_phase,"357.1875055810548|230.6250036035157",degrees,left_power_phase_peak,"73.12500114257814|125.15625195556643",degrees,right_power_phase,"354.3750055371095|239.0625037353516",degrees,right_power_phase_peak,"60.46875094482424|126.5625019775391",degrees,unknown,"95",,unknown,"95",,enhanced_altitude,"1647.6",m,enhanced_speed,"4.964",m/s,
Data,10,record,timestamp,"1024874969",s,distance,"7945.27",m,accumulated_power,"147766",watts,altitude,"1647.8000000000002",m,speed,"4.964",m/s,power,"163",watts,enhanced_respiration_rate,"34.59",Breaths/min,heart_rate,"114",bpm,cadence,"94",rpm,temperature,"25",C,left_right_balance,"176",,fractional_cadence,"0.0",rpm,left_pco,"-4",mm,right_pco,"1",mm,left_power_phase,"343.1250053613282|212.34375331787115",degrees,left_power_phase_peak,"78.75000123046877|120.93750188964847",degrees,right_power_phase,"2.812500043945313|226.4062535375977",degrees,right_power_phase_peak,"71.71875112060549|126.5625019775391",degrees,unknown,"95",,unknown,"95",,enhanced_altitude,"1647.8000000000002",m,enhanced_speed,"4.964",m/s,
Data,10,record,timestamp,"1024874970",s,distance,"7950.24",m,accumulated_power,"147926",watts,altitude,"1647.8000000000002",m,speed,"4.945",m/s,power,"160",watts,enhanced_respiration_rate,"34.59",Breaths/min,heart_rate,"114",bpm,cadence,"95",rpm,temperature,"25",C,left_right_balance,"176",,fractional_cadence,"0.0",rpm,left_pco,"-5",mm,right_pco,"0",mm,left_power_phase,"343.1250053613282|212.34375331787115",degrees,left_power_phase_peak,"78.75000123046877|120.93750188964847",degrees,right_power_phase,"2.812500043945313|226.4062535375977",degrees,right_power_phase_peak,"71.71875112060549|126.5625019775391",degrees,unknown,"95",,unknown,"95",,enhanced_altitude,"1647.8000000000002",m,enhanced_speed,"4.945",m/s,
Data,10,record,timestamp,"1024874971",s,distance,"7955.15",m,accumulated_power,"148059",watts,altitude,"1648.0",m,speed,"4.927",m/s,power,"133",watts,enhanced_respiration_rate,"34.59",Breaths/min,heart_rate,"114",bpm,cadence,"92",rpm,temperature,"26",C,left_right_balance,"173",,fractional_cadence,"0.0",rpm,left_pco,"-5",mm,right_pco,"0",mm,left_power_phase,"7.031250109863283|206.7187532299805",degrees,left_power_phase_peak,"77.34375120849612|122.34375191162113",degrees,right_power_phase,"0.0|213.7500033398438",degrees,right_power_phase_peak,"60.46875094482424|130.78125204345707",degrees,unknown,"95",,unknown,"95",,enhanced_altitude,"1648.0",m,enhanced_speed,"4.927",m/s,
Data,10,record,timestamp,"1024874972",s,distance,"7960.0",m,accumulated_power,"148214",watts,altitude,"1648.0",m,speed,"4.908",m/s,power,"155",watts,enhanced_respiration_rate,"34.48",Breaths/min,heart_rate,"114",bpm,cadence,"94",rpm,temperature,"26",C,left_right_balance,"171",,fractional_cadence,"0.0",rpm,left_pco,"-4",mm,right_pco,"2",mm,left_power_phase,"7.031250109863283|206.7187532299805",degrees,left_power_phase_peak,"77.34375120849612|122.34375191162113",degrees,right_power_phase,"9.843750153808596|215.15625336181645",degrees,right_power_phase_peak,"66.09375103271486|122.34375191162113",degrees,unknown,"95",,unknown,"95",,enhanced_altitude,"1648.0",m,enhanced_speed,"4.908",m/s,
Data,10,record,timestamp,"1024874973",s,distance,"7964.8",m,accumulated_power,"148364",watts,altitude,"1648.1999999999998",m,speed,"4.908",m/s,power,"150",watts,enhanced_respiration_rate,"34.48",Breaths/min,heart_rate,"114",bpm,cadence,"91",rpm,temperature,"26",C,left_right_balance,"176",,fractional_cadence,"0.0",rpm,left_pco,"-3",mm,right_pco,"1",mm,left_power_phase,"344.53125538330085|210.9375032958985",degrees,left_power_phase_peak,"66.09375103271486|115.31250180175785",degrees,right_power_phase,"2.812500043945313|202.50000316406255",degrees,right_power_phase_peak,"74.5312511645508|123.75000193359378",degrees,unknown,"95",,unknown,"95",,enhanced_altitude,"1648.1999999999998",m,enhanced_speed,"4.908",m/s,
Data,10,record,timestamp,"1024874974",s,distance,"7969.67",m,accumulated_power,"148541",watts,altitude,"1648.4",m,speed,"4.908",m/s,power,"177",watts,enhanced_respiration_rate,"34.48",Breaths/min,heart_rate,"114",bpm,cadence,"91",rpm,temperature,"26",C,left_right_balance,"176",,fractional_cadence,"0.0",rpm,left_pco,"-6",mm,right_pco,"1",mm,left_power_phase,"352.9687555151368|205.31250320800785",degrees,left_power_phase_peak,"75.93750118652346|119.5312518676758",degrees,right_power_phase,"2.812500043945313|202.50000316406255",degrees,right_power_phase_peak,"74.5312511645508|123.75000193359378",degrees,unknown,"95",,unknown,"95",,enhanced_altitude,"1648.4",m,enhanced_speed,"4.908",m/s,
Data,10,record,timestamp,"1024874975",s,distance,"7974.61",m,accumulated_power,"148733",watts,altitude,"1648.6",m,speed,"4.908",m/s,power,"192",watts,enhanced_respiration_rate,"34.48",Breaths/min,heart_rate,"115",bpm,cadence,"94",rpm,temperature,"26",C,left_right_balance,"176",,fractional_cadence,"0.0",rpm,left_pco,"-6",mm,right_pco,"1",mm,left_power_phase,"352.9687555151368|205.31250320800785",degrees,left_power_phase_peak,"75.93750118652346|119.5312518676758",degrees,right_power_phase,"347.3437554272462|216.5625033837891",degrees,right_power_phase_peak,"66.09375103271486|119.5312518676758",degrees,unknown,"95",,unknown,"95",,enhanced_altitude,"1648.6",m,enhanced_speed,"4.908",m/s,
Data,10,record,timestamp,"1024874976",s,distance,"7979.53",m,accumulated_power,"148858",watts,altitude,"1648.8000000000002",m,speed,"4.899",m/s,power,"125",watts,enhanced_respiration_rate,"33.61",Breaths/min,heart_rate,"114",bpm,cadence,"92",rpm,temperature,"26",C,left_right_balance,"176",,fractional_cadence,"0.0",rpm,left_pco,"-3",mm,right_pco,"3",mm,left_power_phase,"25.31250039550782|205.31250320800785",degrees,left_power_phase_peak,"85.78125134033205|119.5312518676758",degrees,right_power_phase,"5.625000087890626|213.7500033398438",degrees,right_power_phase_peak,"80.15625125244142|122.34375191162113",degrees,unknown,"95",,unknown,"95",,enhanced_altitude,"1648.8000000000002",m,enhanced_speed,"4.899",m/s,
Data,10,record,timestamp,"1024874977",s,distance,"7984.44",m,accumulated_power,"149019",watts,altitude,"1649.0",m,speed,"4.889",m/s,power,"161",watts,enhanced_respiration_rate,"33.61",Breaths/min,heart_rate,"113",bpm,cadence,"91",rpm,temperature,"26",C,left_right_balance,"172",,fractional_cadence,"0.0",rpm,left_pco,"-4",mm,right_pco,"2",mm,left_power_phase,"25.31250039550782|205.31250320800785",degrees,left_power_phase_peak,"85.78125134033205|119.5312518676758",degrees,right_power_phase,"5.625000087890626|213.7500033398438",degrees,right_power_phase_peak,"80.15625125244142|122.34375191162113",degrees,unknown,"95",,unknown,"95",,enhanced_altitude,"1649.0",m,enhanced_speed,"4.889",m/s,
Data,10,record,timestamp,"1024874978",s,distance,"7989.35",m,accumulated_power,"149144",watts,altitude,"1649.0",m,speed,"4.871",m/s,power,"125",watts,enhanced_respiration_rate,"33.61",Breaths/min,heart_rate,"113",bpm,cadence,"92",rpm,temperature,"26",C,left_right_balance,"179",,fractional_cadence,"0.0",rpm,left_pco,"-1",mm,right_pco,"2",mm,left_power_phase,"355.7812555590821|208.1250032519532",degrees,left_power_phase_peak,"75.93750118652346|122.34375191162113",degrees,right_power_phase,"5.625000087890626|202.50000316406255",degrees,right_power_phase_peak,"78.75000123046877|126.5625019775391",degrees,unknown,"95",,unknown,"95",,enhanced_altitude,"1649.0",m,enhanced_speed,"4.871",m/s,
Data,10,record,timestamp,"1024874979",s,distance,"7994.25",m,accumulated_power,"149144",watts,altitude,"1649.1999999999998",m,speed,"4.871",m/s,power,"186",watts,enhanced_respiration_rate,"33.61",Breaths/min,heart_rate,"113",bpm,cadence,"92",rpm,temperature,"26",C,left_right_balance,"176",,fractional_cadence,"0.0",rpm,left_pco,"-1",mm,right_pco,"2",mm,left_power_phase,"0.0|209.53125327392584",degrees,left_power_phase_peak,"81.56250127441409|111.09375173583987",degrees,right_power_phase,"5.625000087890626|202.50000316406255",degrees,right_power_phase_peak,"78.75000123046877|126.5625019775391",degrees,unknown,"95",,unknown,"95",,enhanced_altitude,"1649.1999999999998",m,enhanced_speed,"4.871",m/s,
Data,10,record,timestamp,"1024874980",s,distance,"7999.15",m,accumulated_power,"149516",watts,altitude,"1649.6",m,speed,"4.861",m/s,power,"186",watts,enhanced_respiration_rate,"33.61",Breaths/min,heart_rate,"113",bpm,cadence,"92",rpm,temperature,"26",C,left_right_balance,"174",,fractional_cadence,"0.0",rpm,left_pco,"-7",mm,right_pco,"3",mm,left_power_phase,"351.56250549316417|201.0937531420899",degrees,left_power_phase_peak,"80.15625125244142|116.7187518237305",degrees,right_power_phase,"21.09375032958985|209.53125327392584",degrees,right_power_phase_peak,"74.5312511645508|112.50000175781253",degrees,unknown,"95",,unknown,"95",,enhanced_altitude,"1649.6",m,enhanced_speed,"4.861",m/s,
Data,10,record,timestamp,"1024874981",s,distance,"8003.99",m,accumulated_power,"149661",watts,altitude,"1649.6",m,speed,"4.861",m/s,power,"145",watts,enhanced_respiration_rate,"33.83",Breaths/min,heart_rate,"113",bpm,cadence,"93",rpm,temperature,"26",C,left_right_balance,"182",,fractional_cadence,"0.0",rpm,left_pco,"-4",mm,right_pco,"1",mm,left_power_phase,"351.56250549316417|201.0937531420899",degrees,left_power_phase_peak,"80.15625125244142|116.7187518237305",degrees,right_power_phase,"21.09375032958985|209.53125327392584",degrees,right_power_phase_peak,"74.5312511645508|112.50000175781253",degrees,unknown,"95",,unknown,"95",,enhanced_altitude,"1649.6",m,enhanced_speed,"4.861",m/s,
Data,10,record,timestamp,"1024874982",s,distance,"8008.69",m,accumulated_power,"149832",watts,altitude,"1649.8000000000002",m,speed,"4.871",m/s,power,"171",watts,enhanced_respiration_rate,"33.83",Breaths/min,heart_rate,"113",bpm,cadence,"92",rpm,temperature,"26",C,left_right_balance,"170",,fractional_cadence,"0.0",rpm,left_pco,"-4",mm,right_pco,"1",mm,left_power_phase,"348.75000544921886|202.50000316406255",degrees,left_power_phase_peak,"67.50000105468752|116.7187518237305",degrees,right_power_phase,"4.21875006591797|206.7187532299805",degrees,right_power_phase_peak,"81.56250127441409|122.34375191162113",degrees,unknown,"95",,unknown,"95",,enhanced_altitude,"1649.8000000000002",m,enhanced_speed,"4.871",m/s,
Data,10,record,timestamp,"1024874983",s,distance,"8013.53",m,accumulated_power,"149985",watts,altitude,"1650.0",m,speed,"4.871",m/s,power,"153",watts,enhanced_respiration_rate,"33.83",Breaths/min,heart_rate,"113",bpm,cadence,"92",rpm,temperature,"26",C,left_right_balance,"176",,fractional_cadence,"0.0",rpm,left_pco,"-4",mm,right_pco,"1",mm,left_power_phase,"350.1562554711915|203.9062531860352",degrees,left_power_phase_peak,"74.5312511645508|116.7187518237305",degrees,right_power_phase,"4.21875006591797|203.9062531860352",degrees,right_power_phase_peak,"75.93750118652346|122.34375191162113",degrees,unknown,"95",,unknown,"95",,enhanced_altitude,"1650.0",m,enhanced_speed,"4.871",m/s,
